project,methodPath,releaseId,loc,cyclomaticComplexity,cognitiveComplexity,statements,nestingDepth,parameterCount,codeSmells,bugginess
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptorForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getNumber,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getValueDescriptor,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasSubscriberId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create,release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/build,release-4.1.0,6,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,release-4.1.0,9,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,release-4.1.0,8,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscriberId,release-4.1.0,8,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/Builder,release-4.1.0,2,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetResult,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed,release-4.1.0,6,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptorForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildPartial,release-4.1.0,8,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearSubscriberId,release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,release-4.1.0,24,0,0,0,3,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clear,release-4.1.0,7,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSubscriberId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized,release-4.1.0,7,0,0,0,2,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/initFields,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/(initializer 18),release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getLedgerId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom,release-4.1.0,9,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/LedgerRange,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/LedgerRange,release-4.1.0,2,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/writeTo,release-4.1.0,10,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptor,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstance,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilderForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasLedgerId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom,release-4.1.0,9,0,0,0,1,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getEndSeqIdIncluded,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasEndSeqIdIncluded,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/toBuilder,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSerializedSize,release-4.1.0,14,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetFieldAccessorTable,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom,release-4.1.0,9,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasSubscriberId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/writeTo,release-4.1.0,7,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom,release-4.1.0,9,0,0,0,1,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/UnsubscribeRequest,release-4.1.0,2,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized,release-4.1.0,4,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/(initializer 13),release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptor,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSubscriberId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/toBuilder,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstance,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/initFields,release-4.1.0,2,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSerializedSize,release-4.1.0,11,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilderForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/UnsubscribeRequest,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetFieldAccessorTable,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/assignDescriptors,release-4.1.0,34,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSerializedSize,release-4.1.0,14,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptor,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilderForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/writeTo,release-4.1.0,10,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMessageBound,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasMessageBound,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getCreateOrAttach,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/SubscriptionOptions,release-4.1.0,2,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/(initializer 11),release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom,release-4.1.0,9,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/SubscriptionOptions,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetFieldAccessorTable,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstance,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom,release-4.1.0,9,0,0,0,1,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/initFields,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasCreateOrAttach,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/toBuilder,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,release-4.1.0,34,0,0,0,3,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearMsgId,release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed,release-4.1.0,6,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,release-4.1.0,11,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeMsgId,release-4.1.0,10,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/Builder,release-4.1.0,2,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasMsgId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptorForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearMessageBound,release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildPartial,release-4.1.0,8,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clear,release-4.1.0,7,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMsgId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasMessageBound,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetResult,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMsgId,release-4.1.0,8,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create,release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/build,release-4.1.0,6,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,release-4.1.0,9,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMsgId,release-4.1.0,5,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMessageBound,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMessageBound,release-4.1.0,5,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasSubscriberId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create,release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,release-4.1.0,8,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/build,release-4.1.0,6,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,release-4.1.0,9,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscriberId,release-4.1.0,8,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/Builder,release-4.1.0,2,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetResult,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed,release-4.1.0,6,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptorForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildPartial,release-4.1.0,8,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearSubscriberId,release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,release-4.1.0,24,0,0,0,3,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clear,release-4.1.0,7,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSubscriberId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,release-4.1.0,9,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasSrcRegion,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSrcRegion,release-4.1.0,8,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed,release-4.1.0,6,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeMsgId,release-4.1.0,10,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create,release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,release-4.1.0,14,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildPartial,release-4.1.0,8,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMsgId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetResult,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearMsgId,release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/Builder,release-4.1.0,2,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,release-4.1.0,39,0,0,0,3,2,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearBody,release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearSrcRegion,release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getBody,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasMsgId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clear,release-4.1.0,7,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSrcRegion,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/build,release-4.1.0,6,0,0,0,1,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasBody,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setBody,release-4.1.0,8,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptorForType,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMsgId,release-4.1.0,5,0,0,0,0,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMsgId,release-4.1.0,8,0,0,0,1,1,0,no
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstance,release-4.1.0,3,0,0,0,0,0,0,no
