project,releaseId,methodPath,loc,cyclomaticComplexity,cognitiveComplexity,statements,nestingDepth,parameterCount,codeSmells,bugginess
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,31,0,0,0,3,2,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setPreferences,11,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/Builder,4,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getPreferencesOrBuilder,8,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,8,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clear,11,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/Builder,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptorForType,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/build,7,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/maybeForceBuilderInitialization,5,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getPreferencesBuilder,5,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getPreferencesFieldBuilder,7,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearPreferences,11,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetFieldAccessorTable,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getPreferences,8,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMsgId,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMsgIdOrBuilder,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMessageBound,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasMessageBound,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasMsgId,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasHostname,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,33,0,0,0,3,2,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearCzxid,6,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,9,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed,7,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasCzxid,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptor,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getHostname,11,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/Builder,4,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/Builder,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setHostname,9,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clear,8,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/build,7,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,11,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearHostname,6,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptorForType,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setHostname,5,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildPartial,16,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getCzxid,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/maybeForceBuilderInitialization,4,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setCzxid,6,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized,9,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetFieldAccessorTable,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptor,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildPartial,17,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,8,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMsg,8,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearMsg,11,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clear,11,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/Builder,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMsgFieldBuilder,7,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/build,7,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMsg,11,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMsgOrBuilder,8,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed,7,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptorForType,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/maybeForceBuilderInitialization,5,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasMsg,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/Builder,4,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized,9,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetFieldAccessorTable,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMsg,14,0,0,0,2,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeMsg,16,0,0,0,2,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,31,0,0,0,3,2,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,9,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMsgBuilder,5,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetValueMap,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/valueOf,6,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/SubscriptionEvent,4,0,0,0,0,2,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/valueOf,10,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getNumber,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getValueDescriptor,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptorForType,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptor,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMessageBound,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasOptions,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getOptionsOrBuilder,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasMessageWindowSize,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getForceAttach,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getCreateOrAttach,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getOptions,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasForceAttach,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasEnableResubscribe,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMessageWindowSize,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasMessageFilter,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasMessageBound,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getMessageFilter,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasCreateOrAttach,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getEnableResubscribe,1,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/(initializer 6),4,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getLocalComponent,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom,9,0,0,0,1,2,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRemoteComponentsList,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/MessageSeqId,3,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRemoteComponentsOrBuilder,3,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,3,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/toBuilder,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/MessageSeqId,2,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSerializedSize,14,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,3,0,0,0,0,2,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder,3,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptor,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRemoteComponentsCount,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstance,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRemoteComponents,3,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,3,0,0,0,0,2,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,3,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRemoteComponentsOrBuilderList,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilderForType,4,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasLocalComponent,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,3,0,0,0,0,2,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,3,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom,9,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized,12,0,0,0,2,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetFieldAccessorTable,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/initFields,4,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/writeReplace,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,3,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,3,0,0,0,0,2,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/writeTo,10,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilderForType,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasLedgerId,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetFieldAccessorTable,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/build,7,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setLedgerId,6,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getEndSeqIdIncludedBuilder,5,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearStartSeqIdIncluded,6,0,0,0,0,0,0,yes
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearEndSeqIdIncluded,11,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,43,0,0,0,3,2,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,14,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setEndSeqIdIncluded,14,0,0,0,2,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/maybeForceBuilderInitialization,5,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom,9,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getEndSeqIdIncluded,8,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasEndSeqIdIncluded,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getEndSeqIdIncludedOrBuilder,8,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getLedgerId,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasStartSeqIdIncluded,3,0,0,0,0,0,0,yes
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeEndSeqIdIncluded,16,0,0,0,2,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptorForType,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized,11,0,0,0,2,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed,7,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setStartSeqIdIncluded,6,0,0,0,0,1,0,yes
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptor,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearLedgerId,6,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clear,15,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/Builder,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/Builder,4,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getEndSeqIdIncludedFieldBuilder,7,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getStartSeqIdIncluded,3,0,0,0,0,0,0,yes
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setEndSeqIdIncluded,11,0,0,0,1,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildPartial,25,0,0,0,1,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/LedgerRanges,2,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom,9,0,0,0,1,2,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/LedgerRanges,3,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRangesList,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRangesOrBuilderList,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptor,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom,3,0,0,0,0,1,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/toBuilder,3,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/(initializer 25),4,0,0,0,0,0,0,no
bookkeeper,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSerializedSize,11,0,0,0,1,0,0,no
